Hugo_Symbol	Entrez_Gene_Id	TCGA-43-7657	TCGA-58-8386	TCGA-22-5478	TCGA-22-5472	TCGA-43-5670	TCGA-60-2709	TCGA-22-5489	TCGA-77-8007	TCGA-22-5471	TCGA-22-4609	TCGA-22-5482	TCGA-56-8082	TCGA-22-5483	TCGA-56-8623	TCGA-33-4587	TCGA-56-7579	TCGA-43-3394	TCGA-34-8454	TCGA-77-7338	TCGA-43-6143	TCGA-43-6773	TCGA-51-4080	TCGA-34-7107	TCGA-39-5040	TCGA-43-6771	TCGA-92-7340	TCGA-77-7138	TCGA-77-7142	TCGA-56-7823	TCGA-22-5491	TCGA-22-5481	TCGA-90-7767	TCGA-77-8008	TCGA-56-7730	TCGA-33-6737	TCGA-56-7582	TCGA-56-7731	TCGA-77-7337	TCGA-43-7658	TCGA-56-8201	TCGA-85-7710	TCGA-56-7580	TCGA-43-6647	TCGA-90-6837	TCGA-56-8083	TCGA-51-4079	TCGA-56-7222	TCGA-22-4593	TCGA-51-4081	TCGA-56-8309
PRDM9	56979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-574K11.31	0	18.16	37.85	15.45	18.03	27.25	26.28	15.0	16.03	18.84	14.35	26.28	25.72	13.12	40.64	17.25	37.85	11.21	34.26	4.94	19.39	17.25	17.13	14.45	32.36	24.28	26.86	28.04	23.25	29.27	15.8	25.17	18.84	36.01	12.83	12.36	33.06	24.11	12.27	18.97	40.36	46.18	27.64	18.16	20.26	37.05	29.06	14.24	11.04	38.4	17.77
HNF1A	6927	11.82	5.63	6.41	7.82	10.39	3.53	12.27	4.5	8.99	5.92	11.64	3.47	7.51	12.74	4.74	12.83	7.88	5.87	5.41	11.91	9.93	9.27	5.32	5.36	4.98	8.13	6.62	5.02	7.28	6.73	10.71	9.56	6.67	14.14	13.42	9.41	4.9	2.63	12.36	6.21	7.06	5.82	7.94	8.32	6.84	6.94	4.03	4.54	9.63	14.45
KLK14	43847	41.22	14.89	7.82	21.94	13.12	6.36	34.02	26.1	6.01	6.57	20.56	13.03	1.87	36.79	7.4	25.91	19.39	7.57	6.67	2.01	17.9	6.11	3.35	5.96	1.81	14.56	16.39	4.86	8.71	1.85	8.92	6.41	7.69	32.82	16.88	10.71	9.93	4.82	13.83	4.98	5.73	2.27	6.67	1.39	2.18	4.06	2.61	0.61	6.16	11.73
CAPN5	726	171.45	178.77	73.54	262.2	287.01	90.77	172.65	275.28	177.53	123.5	214.27	127.89	209.84	169.07	81.71	123.5	175.07	155.5	111.21	206.94	318.57	167.9	229.72	70.01	108.9	106.63	105.89	81.14	159.9	138.1	149.12	171.45	153.34	134.3	193.01	218.79	79.45	85.22	120.94	87.03	108.9	137.14	112.77	171.45	78.34	108.14	66.18	223.41	154.42	194.36
ACTRT2	140625	0.0	0.0	0.0	0.0	0.0	0.0	0.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55	1.0
CWC27	10283	361.04	299.25	287.01	341.51	316.37	237.86	307.69	289.02	297.17	314.17	339.14	253.23	277.2	329.84	327.56	420.68	420.68	376.41	343.89	327.56	334.46	262.2	287.01	348.71	232.94	379.04	305.55	358.54	351.14	329.84	301.33	339.14	320.8	289.02	423.61	341.51	265.87	381.68	329.84	285.03	332.14	371.22	283.05	329.84	334.46	287.01	305.55	309.83	244.57	343.89
C1orf228	339541	217.27	514.56	214.27	182.55	514.56	518.15	211.31	208.38	190.34	126.12	155.5	197.09	105.15	684.02	356.05	414.87	281.09	248.0	142.01	125.24	177.53	301.33	175.07	205.5	84.04	171.45	163.28	134.3	323.03	68.07	289.02	285.03	371.22	277.2	125.24	215.77	236.21	147.06	353.59	341.51	529.06	209.84	142.01	163.28	285.03	132.44	297.17	214.27	295.11	1059.11
DOK6	220164	93.35	21.78	54.33	67.12	62.12	28.24	44.57	33.54	30.12	49.56	108.9	87.03	29.48	30.12	42.11	64.34	31.0	55.1	60.82	25.17	77.25	64.8	43.63	46.5	66.18	82.29	50.98	80.57	82.29	49.56	41.81	87.03	31.9	21.63	90.14	159.9	48.52	48.18	30.56	63.89	20.86	46.18	62.12	130.6	81.14	87.03	24.28	39.79	35.5	32.59
FABP12	646486	0.0	2.01	2.94	0.95	1.23	2.78	0.93	2.16	1.6	1.31	0.0	0.0	1.64	1.87	0.0	1.51	3.0	3.69	0.0	0.0	0.0	1.85	0.0	4.9	0.0	1.22	1.23	0.0	0.0	4.9	3.63	5.63	0.0	3.23	0.0	2.43	0.0	3.53	5.68	0.0	0.0	7.0	1.91	0.0	0.0	0.58	4.54	0.0	1.31	6.84
LCN8	138307	0.0	1.69	0.0	0.0	0.0	4.46	0.0	1.55	0.0	9.93	1.22	0.0	2.43	1.2	0.0	0.0	1.27	20.86	0.0	0.0	1.62	0.0	0.0	0.0	0.0	0.82	0.0	0.0	0.0	0.0	0.0	3.03	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.43	2.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCEB3B	51224	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.48	0.41	0.0	0.0	0.43	0.0	0.0	0.0	0.0	0.42	0.41	0.0	0.0	0.41	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42	0.0	0.41
ZBTB41	360023	80.57	88.26	92.05	107.38	82.29	52.45	70.01	64.34	85.22	88.26	75.11	45.85	79.45	68.07	81.71	105.15	88.26	81.71	111.21	56.68	79.45	52.08	53.57	62.56	52.08	133.36	102.25	129.69	92.05	69.52	66.65	70.01	63.45	59.55	111.21	101.54	38.4	116.78	84.63	68.07	105.89	116.78	64.8	60.39	76.71	49.21	102.25	62.12	52.82	80.57
ZCCHC3	85364	108.9	71.5	96.68	85.22	100.83	96.68	144.01	84.04	120.94	108.14	94.67	127.0	88.88	107.38	86.43	53.19	75.64	120.1	60.82	108.14	83.45	85.22	78.34	72.52	133.36	71.5	98.73	57.08	102.97	95.34	92.05	102.25	100.83	117.6	75.64	85.22	127.89	41.81	105.89	89.51	127.0	55.49	121.79	104.42	96.68	138.1	65.72	96.68	78.89	92.7
RBM5	10181	1519.15	2075.59	1639.59	1378.57	2303.12	1697.45	1199.98	1427.22	1359.57	1950.0	1628.26	1857.6	1127.35	2417.67	1498.22	2104.58	1639.59	1950.0	854.13	1651.0	2240.11	1733.13	1191.69	2609.3	1757.34	2032.85	2240.11	1963.57	2319.15	1159.07	1819.35	2287.2	2075.59	1697.45	1119.56	2537.92	1259.69	1437.15	1923.14	2240.11	3443.31	2178.83	1745.2	1119.56	2090.03	1757.34	2075.59	848.22	2468.49	1936.53
DACH1	1602	153.34	82.29	122.64	132.44	145.02	75.64	170.25	63.0	104.42	129.69	141.02	117.6	88.88	96.01	157.68	199.85	138.1	178.77	208.38	84.04	197.09	155.5	115.97	136.19	105.15	201.25	130.6	189.02	180.02	148.09	96.68	159.9	74.06	49.21	295.11	157.68	84.04	176.29	64.8	128.79	81.71	141.02	190.34	195.72	218.79	170.25	41.22	108.9	90.77	186.4
KIAA1147	57189	346.29	275.28	387.02	368.65	420.68	204.07	281.09	201.25	285.03	339.14	309.83	279.14	287.01	381.68	234.57	329.84	291.04	314.17	256.78	293.07	218.79	251.48	221.86	267.73	258.57	525.39	376.41	432.53	426.57	214.27	267.73	318.57	197.09	209.84	314.17	490.14	132.44	325.29	316.37	285.03	503.95	348.71	379.04	343.89	343.89	301.33	334.46	195.72	293.07	239.52
ADAL	161823	87.03	118.43	89.51	103.69	86.43	38.67	84.04	94.01	73.54	68.55	90.77	67.12	64.8	90.14	120.94	72.52	59.55	88.88	59.13	89.51	89.51	64.34	72.01	87.65	44.89	85.82	54.72	111.21	90.14	53.57	81.14	87.03	93.35	96.68	72.01	89.51	40.64	94.67	89.51	72.52	108.14	142.01	73.54	56.28	96.68	76.17	94.67	79.45	79.45	104.42
TKT	7086	6037.61	5872.48	5479.15	5954.47	4481.23	5219.6	6840.04	8022.41	6745.86	5672.41	5112.16	4450.27	7966.99	6471.02	4972.34	5711.87	7695.57	4869.99	4972.34	6652.97	4937.99	6516.03	7230.1	3467.27	6561.36	4972.34	6745.86	5403.7	6792.79	6607.01	6207.38	6250.56	5751.61	6607.01	4512.4	5872.48	6561.36	5329.3	5711.87	6745.86	5255.91	4607.24	6426.31	6294.04	5831.91	4937.99	7081.29	7230.1	5831.91	6607.01
NINL	22981	172.65	150.17	114.36	107.38	167.9	102.25	167.9	141.02	145.02	171.45	154.42	101.54	117.6	204.07	117.6	176.29	187.71	191.67	67.12	232.94	115.16	173.85	105.89	131.51	85.82	170.25	185.11	255.0	167.9	198.47	166.73	187.71	123.5	159.9	74.06	205.5	94.67	157.68	177.53	226.54	195.72	466.88	142.01	112.77	217.27	215.77	273.37	91.41	187.71	183.82
MVB12A	93343	1088.92	1008.9	813.63	808.0	941.27	738.29	1331.57	1051.79	1030.12	785.88	974.5	791.35	961.07	995.0	1183.45	934.76	813.63	1051.79	896.64	902.89	878.17	1233.75	1037.29	764.36	791.35	693.58	909.17	769.69	1088.92	1015.93	967.76	1015.93	995.0	1104.13	1216.75	1135.2	723.08	802.41	1081.39	974.5	884.29	941.27	884.29	974.5	884.29	1111.82	819.3	967.76	1051.79	1143.1
PPARA	5465	139.07	122.64	144.01	152.28	147.06	92.7	120.1	106.63	118.43	158.79	155.5	112.77	118.43	104.42	77.79	140.04	128.79	121.79	126.12	108.9	146.03	135.24	172.65	71.5	107.38	178.77	156.59	146.03	104.42	115.97	107.38	111.21	97.36	85.22	150.17	121.79	93.35	122.64	88.26	110.43	148.09	137.14	111.99	166.73	115.97	116.78	141.02	99.43	125.24	99.43
NPC1	4864	981.29	1295.13	1477.58	1322.37	941.27	1477.58	1135.2	1225.22	1225.22	2061.24	1104.13	1685.71	1359.57	1427.22	842.36	995.0	1340.84	830.75	1059.11	1331.57	1191.69	1127.35	1529.73	967.76	1721.16	941.27	1167.14	1313.23	1388.16	1437.15	1369.04	1051.79	775.05	1030.12	854.13	1096.5	1088.92	1030.12	854.13	1295.13	1199.98	1127.35	1183.45	1175.27	896.64	1268.46	1733.13	1242.34	1529.73	591.22
DNAJC14	85406	551.56	457.25	616.37	607.87	591.22	403.5	607.87	387.02	579.04	470.14	656.11	503.95	483.38	483.38	348.71	473.41	567.1	514.56	547.75	547.75	651.58	559.28	470.14	312.0	426.57	551.56	514.56	503.95	463.65	480.04	536.45	497.0	532.74	403.5	518.15	547.75	438.59	480.04	470.14	525.39	490.14	514.56	583.07	624.99	493.56	540.19	466.88	532.74	490.14	490.14
HNRNPU	3192	3257.52	2335.28	3665.02	3614.55	3847.29	2720.15	3303.0	2224.63	2915.45	4671.57	3349.13	4607.24	3794.3	2997.45	1662.49	3614.55	3874.05	3146.52	3820.7	3303.0	3564.78	2664.15	3794.3	2537.92	3982.99	4152.18	3235.01	3847.29	3018.3	2720.15	3103.19	3820.7	3639.7	3349.13	3081.75	3395.89	4481.23	3467.27	2915.45	3491.39	3515.68	3540.14	3491.39	2976.74	2682.69	3515.68	3589.58	2682.69	3372.43	2976.74
CEP41	95681	214.27	204.07	142.01	185.11	293.07	97.36	169.07	167.9	224.97	130.6	201.25	127.0	162.14	170.25	172.65	239.52	205.5	111.99	206.94	117.6	267.73	167.9	189.02	134.3	97.36	190.34	133.36	138.1	209.84	135.24	120.94	166.73	162.14	186.4	220.32	260.38	101.54	177.53	167.9	134.3	195.72	185.11	111.21	214.27	110.43	86.43	101.54	183.82	149.12	256.78
PIP5K1C	23396	583.07	403.5	579.04	674.59	532.74	353.59	521.76	373.81	579.04	423.61	660.68	514.56	493.56	540.19	265.87	417.77	583.07	607.87	348.71	638.15	698.41	665.29	674.59	297.17	607.87	426.57	480.04	373.81	743.43	403.5	536.45	567.1	679.29	536.45	483.38	536.45	563.18	376.41	435.55	490.14	454.09	493.56	595.34	733.19	497.0	698.41	363.56	381.68	647.07	551.56
ATP2A1	487	6.21	15.8	6.78	5.23	14.89	12.0	2.97	9.56	8.38	5.32	4.54	6.36	3.56	24.11	7.88	15.0	3.56	13.42	0.0	8.58	7.28	6.52	5.73	18.56	7.17	7.63	24.81	6.21	85.22	12.55	34.02	13.52	18.29	10.88	2.29	11.91	4.46	7.22	9.13	9.06	22.26	12.83	4.58	6.52	10.71	9.34	6.16	4.43	23.59	12.93
LCN12	286256	22.92	68.55	6.67	18.03	24.28	15.56	23.59	40.07	11.82	19.68	11.64	9.78	17.51	32.36	31.9	18.29	8.25	41.22	1.11	21.32	6.62	20.86	17.77	46.84	11.13	7.4	24.28	14.45	12.93	16.75	29.7	23.25	36.53	23.08	4.98	15.91	28.04	15.68	16.27	21.16	11.73	20.26	14.89	6.41	26.86	13.42	19.25	10.47	37.59	61.68
KLRK1	22914	256.78	332.14	161.02	264.03	237.86	146.03	221.86	199.85	88.26	343.89	305.55	248.0	117.6	450.94	368.65	318.57	165.57	329.84	336.79	299.25	131.51	161.02	161.02	466.88	81.14	152.28	221.86	232.94	206.94	141.02	265.87	120.94	237.86	64.8	305.55	256.78	169.07	325.29	147.06	255.0	480.04	256.78	172.65	138.1	201.25	141.02	154.42	190.34	438.59	167.9
USP8	9101	547.75	500.46	575.03	620.67	703.28	511.0	460.44	476.71	503.95	665.29	518.15	507.46	503.95	518.15	423.61	616.37	616.37	454.09	511.0	490.14	629.35	470.14	417.77	559.28	460.44	780.44	559.28	665.29	571.05	395.18	432.53	629.35	414.87	525.39	540.19	543.96	429.54	571.05	497.0	612.11	679.29	559.28	575.03	486.75	480.04	457.25	579.04	400.71	490.14	500.46
CER1	9350	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.42	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.45	0.0	0.0	2.25	0.0	1.19	0.0	3.03	0.43	0.0	0.83	0.0	0.0	0.0	0.85	0.0	0.0	0.0	0.0	1.17	0.0	0.0	0.0	0.0	0.8	0.0	0.43	0.0	0.82	1.62	0.0	1.19	0.45	0.0
OGG1	4968	371.22	343.89	295.11	351.14	320.8	186.4	318.57	329.84	325.29	253.23	441.64	183.82	260.38	426.57	450.94	353.59	361.04	483.38	279.14	312.0	454.09	363.56	267.73	314.17	204.07	299.25	366.09	283.05	343.89	368.65	301.33	249.73	343.89	253.23	503.95	387.02	152.28	366.09	363.56	297.17	579.04	389.72	309.83	339.14	414.87	329.84	234.57	341.51	392.44	435.55
NRDE2	55051	172.65	149.12	128.79	170.25	183.82	120.1	158.79	135.24	143.01	143.01	149.12	89.51	116.78	204.07	116.78	193.01	134.3	146.03	142.01	141.02	153.34	185.11	101.54	109.66	108.14	167.9	136.19	165.57	204.07	151.22	151.22	186.4	201.25	171.45	138.1	177.53	119.26	186.4	178.77	134.3	214.27	199.85	135.24	176.29	167.9	165.57	217.27	107.38	126.12	172.65
CWC22	57703	307.69	307.69	316.37	309.83	339.14	299.25	277.2	218.79	277.2	379.04	312.0	361.04	293.07	285.03	264.03	361.04	341.51	325.29	356.05	281.09	348.71	248.0	248.0	303.44	275.28	420.68	348.71	384.34	301.33	267.73	287.01	363.56	312.0	236.21	384.34	293.07	318.57	381.68	281.09	291.04	376.41	318.57	336.79	237.86	297.17	285.03	271.48	212.78	267.73	264.03
TOPORS	10210	215.77	231.32	260.38	217.27	234.57	181.28	198.47	191.67	209.84	283.05	236.21	232.94	226.54	198.47	190.34	214.27	305.55	198.47	260.38	202.66	246.28	181.28	223.41	201.25	217.27	291.04	262.2	287.01	195.72	195.72	204.07	248.0	190.34	151.22	241.19	212.78	197.09	251.48	209.84	249.73	220.32	251.48	214.27	239.52	197.09	206.94	244.57	191.67	190.34	157.68
FAM60A	58516	698.41	896.64	629.35	713.11	921.88	1151.06	808.0	656.11	819.3	780.44	660.68	764.36	612.11	607.87	915.51	941.27	909.17	656.11	884.29	587.13	651.58	642.59	571.05	941.27	738.29	934.76	629.35	830.75	872.1	547.75	612.11	759.08	587.13	688.78	764.36	733.19	780.44	866.07	753.83	651.58	995.0	599.49	583.07	656.11	595.34	764.36	780.44	591.22	529.06	743.43
PLA2G3	50487	37.85	63.45	45.85	62.56	34.26	37.59	50.27	98.73	88.88	111.99	38.4	20.11	95.34	81.71	95.34	49.21	94.01	45.53	74.58	71.0	50.98	79.45	45.53	54.72	37.85	55.89	74.06	46.5	40.36	102.25	99.43	36.79	93.35	58.3	39.5	21.32	52.82	46.18	81.71	71.5	41.52	49.56	85.82	47.84	48.87	49.21	108.9	171.45	52.08	44.89
ACAT1	38	1457.23	1477.58	1407.55	1417.35	1277.29	1378.57	1286.18	1437.15	1551.09	1457.23	1277.29	1066.48	1417.35	1427.22	1950.0	1487.87	1551.09	1378.57	1909.85	1350.18	1127.35	1259.69	1151.06	1963.57	1066.48	1378.57	1594.73	1844.76	1427.22	1832.01	1519.15	1295.13	909.17	1331.57	1745.2	1175.27	921.88	1757.34	1662.49	1397.83	1467.37	1794.29	1191.69	1159.07	1359.57	1268.46	1794.29	1437.15	928.3	1498.22
RGP1	9827	334.46	236.21	423.61	361.04	351.14	201.25	334.46	212.78	316.37	373.81	358.54	246.28	301.33	277.2	170.25	279.14	316.37	279.14	295.11	237.86	291.04	293.07	316.37	166.73	256.78	420.68	309.83	291.04	332.14	320.8	267.73	269.6	327.56	249.73	314.17	403.5	246.28	239.52	249.73	314.17	273.37	293.07	387.02	563.18	299.25	334.46	256.78	287.01	279.14	201.25
PNPLA5	150379	0.0	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.34	0.0	0.33	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0
PACSIN1	29993	6.46	9.63	4.31	4.74	4.58	3.06	3.96	7.17	2.46	2.53	9.13	1.58	6.57	8.32	3.96	5.15	10.88	11.3	1.31	13.62	16.75	12.27	9.63	1.6	5.28	4.17	2.41	3.56	7.11	3.92	2.86	1.99	5.45	1.68	3.76	2.68	4.5	7.75	2.01	6.62	68.55	2.51	5.36	4.46	1.28	1.68	0.0	6.21	7.4	6.16
LRRC19	64922	1.53	5.92	4.43	0.57	2.14	5.11	20.71	1.77	2.53	7.51	1.19	7.88	6.11	2.43	4.1	1.46	5.19	3.56	9.13	0.62	0.23	2.41	0.65	2.34	1.51	10.96	13.22	3.44	0.84	3.14	7.34	3.92	0.83	5.02	2.39	1.45	4.9	8.99	3.66	7.11	3.0	4.5	1.53	1.46	4.28	1.51	3.76	0.0	8.78	1.77
AC008498.1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCSH	2653	476.71	397.93	221.86	392.44	392.44	309.83	325.29	624.99	358.54	348.71	343.89	332.14	351.14	348.71	688.78	412.0	429.54	358.54	473.41	381.68	323.03	193.01	314.17	567.1	255.0	323.03	373.81	450.94	336.79	351.14	343.89	351.14	476.71	361.04	366.09	432.53	305.55	366.09	376.41	260.38	327.56	575.03	289.02	239.52	323.03	209.84	397.93	551.56	208.38	309.83
SMAD4	4089	1001.93	848.22	1340.84	1286.18	1199.98	941.27	902.89	780.44	995.0	1216.75	1259.69	1015.93	866.07	764.36	934.76	1008.9	1119.56	1037.29	1277.29	647.07	1127.35	1015.93	748.61	836.53	872.1	1519.15	1111.82	1447.15	974.5	769.69	785.88	1008.9	902.89	595.34	1359.57	1119.56	808.0	1208.34	1023.0	775.05	1037.29	1135.2	1167.14	995.0	947.83	947.83	921.88	825.0	842.36	860.08
CC2D1B	200014	559.28	483.38	587.13	583.07	624.99	718.08	466.88	583.07	532.74	624.99	595.34	842.36	624.99	703.28	400.71	567.1	547.75	543.96	358.54	483.38	591.22	633.73	503.95	555.41	723.08	665.29	629.35	629.35	753.83	587.13	633.73	674.59	638.15	738.29	438.59	633.73	647.07	587.13	575.03	559.28	543.96	571.05	633.73	591.22	718.08	607.87	595.34	483.38	819.3	651.58
URAD	646625	0.92	0.0	0.0	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46	1.43	0.0	1.01	1.89	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47	0.0
SDC2	6383	1477.58	1594.73	1427.22	1844.76	1322.37	2075.59	1477.58	1529.73	1427.22	1487.87	1697.45	1378.57	1407.55	1143.1	2502.97	1417.35	1870.53	2319.15	1950.0	1159.07	1417.35	1519.15	1199.98	2004.85	1331.57	1794.29	1378.57	1896.65	1331.57	1467.37	1259.69	1551.09	1551.09	1037.29	2075.59	1963.57	1208.34	1697.45	1417.35	1359.57	988.12	1769.57	1662.49	1685.71	1857.6	1794.29	1001.93	2720.15	1037.29	1277.29
RRM2	6241	105.89	161.02	49.91	279.14	50.27	38.95	90.14	497.0	36.01	27.84	92.05	21.94	651.58	98.04	105.15	81.71	81.14	123.5	55.1	96.68	138.1	221.86	220.32	64.34	83.45	25.17	72.01	77.79	220.32	35.76	46.18	46.18	136.19	49.21	131.51	165.57	87.65	83.45	56.28	71.0	836.53	202.66	43.32	265.87	19.11	66.65	6.46	89.51	132.44	108.14
ZC3HC1	51530	234.57	226.54	231.32	237.86	226.54	171.45	239.52	281.09	204.07	226.54	232.94	175.07	211.31	206.94	283.05	211.31	165.57	217.27	256.78	202.66	267.73	206.94	176.29	262.2	162.14	172.65	228.13	226.54	242.88	224.97	256.78	229.72	285.03	214.27	231.32	281.09	186.4	226.54	214.27	180.02	277.2	277.2	220.32	232.94	195.72	182.55	187.71	206.94	208.38	217.27
TRAPPC2L	51693	1617.0	2032.85	1066.48	1350.18	1378.57	1561.89	1639.59	2255.7	1397.83	1199.98	1268.46	830.75	1331.57	1561.89	3190.46	1498.22	1159.07	1216.75	1794.29	1467.37	1023.0	1175.27	1167.14	2287.2	1127.35	941.27	1135.2	1250.98	1378.57	1794.29	1733.13	1199.98	1233.75	1498.22	1242.34	1407.55	1350.18	1519.15	1651.0	1127.35	1397.83	1662.49	1135.2	1199.98	1369.04	872.1	1508.65	1963.57	1216.75	1498.22
C15orf26	161502	125.24	44.57	29.27	55.89	217.27	56.28	92.05	24.46	84.63	34.75	82.87	81.14	9.78	89.51	32.13	149.12	92.7	15.91	23.76	10.96	102.97	37.85	24.99	25.35	9.41	75.64	49.56	29.06	42.71	16.03	50.27	78.89	31.67	94.67	112.77	48.52	42.11	27.05	118.43	26.1	39.5	13.62	24.99	12.45	17.0	58.3	5.68	26.67	24.11	189.02
RP11-463C8.4	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FPR3	2359	363.56	612.11	674.59	791.35	384.34	483.38	356.05	995.0	575.03	457.25	543.96	228.13	884.29	490.14	318.57	647.07	791.35	493.56	312.0	607.87	902.89	1167.14	748.61	163.28	503.95	312.0	511.0	486.75	536.45	187.71	387.02	532.74	450.94	178.77	567.1	559.28	318.57	583.07	480.04	400.71	423.61	813.63	295.11	728.11	206.94	281.09	232.94	1023.0	1051.79	591.22
RPLP1	6176	55491.3	77934.88	39237.98	39510.91	44145.15	62865.33	60723.88	71219.26	53230.77	39510.91	44145.15	36357.37	66449.85	47974.16	112532.89	46662.28	29124.6	52863.07	56657.31	68318.04	33455.53	51775.15	63742.91	97965.44	44145.15	35118.87	47974.16	49322.93	45386.27	62431.08	61999.83	43537.38	38430.46	65082.31	57847.82	45701.96	43840.21	50011.46	52863.07	50011.46	61571.56	42346.82	40341.14	44145.15	41763.8	43840.21	65082.31	47313.67	58250.19	44145.15
CENPT	80152	441.64	679.29	371.22	353.59	607.87	974.5	406.31	599.49	356.05	454.09	470.14	1268.46	412.0	961.07	591.22	748.61	397.93	780.44	341.51	414.87	473.41	587.13	454.09	830.75	1008.9	444.72	674.59	463.65	563.18	435.55	579.04	669.92	921.88	587.13	454.09	819.3	947.83	412.0	563.18	759.08	802.41	674.59	450.94	358.54	791.35	575.03	395.18	309.83	1159.07	708.18
RANBP3	8498	1286.18	947.83	1191.69	1216.75	1250.98	791.35	1191.69	802.41	1208.34	1167.14	1159.07	928.3	1111.82	1096.5	947.83	1295.13	1369.04	1225.22	1304.15	1096.5	1088.92	1331.57	1059.11	669.92	1051.79	1322.37	1277.29	1388.16	1135.2	1268.46	1208.34	1259.69	1167.14	1259.69	1111.82	1286.18	1051.79	1350.18	1111.82	1119.56	1233.75	1015.93	1242.34	1167.14	1322.37	1286.18	1066.48	819.3	1233.75	1127.35
ATP6V0A1	535	1044.52	1175.27	1369.04	1183.45	1119.56	1268.46	1268.46	1023.0	1498.22	1617.0	1081.39	1037.29	1605.83	1369.04	728.11	1216.75	1583.71	1127.35	1233.75	1487.87	1059.11	1397.83	1457.23	928.3	1583.71	1044.52	1529.73	1304.15	1233.75	1651.0	1883.54	1259.69	1037.29	1477.58	896.64	1135.2	1044.52	1175.27	1233.75	1529.73	974.5	1350.18	1487.87	1340.84	1216.75	1427.22	1651.0	1111.82	1819.35	1159.07
TMEM52B	120939	29.27	69.03	29.91	38.12	22.26	38.95	25.72	25.54	37.85	33.06	35.5	13.22	40.07	49.21	47.17	30.78	56.28	14.14	16.39	44.89	55.89	33.06	66.65	40.93	30.56	25.35	32.82	35.25	29.27	11.55	38.12	43.63	36.27	33.06	39.5	23.42	19.68	38.12	40.93	33.78	28.86	36.01	27.44	37.05	27.84	16.88	72.01	43.63	54.72	32.59
PLIN2	123	2855.44	1561.89	2895.31	2591.27	2835.7	5112.16	2133.97	2997.45	2119.22	1685.71	2209.26	3874.05	5366.37	2104.58	3146.52	2193.99	2417.67	1540.37	1594.73	2004.85	3742.05	2434.5	2739.08	3212.66	3280.18	2271.4	1806.78	2351.53	3419.52	1896.65	3325.99	2895.31	2701.35	1857.6	1745.2	1781.89	4512.4	2485.67	2178.83	3124.78	2816.11	3190.46	2895.31	2855.44	2451.44	1457.23	3168.41	2739.08	4869.99	3124.78
